Standard,Category,Style Name,Internal Name
copy of hi-tech04302025,Dimension,Default - mm [in] (ANSI),"1:Default - mm [in] (ANSI)
"
copy of hi-tech04302025,Dimension,Default - in [mm] (ANSI),"1:Default - in [mm] (ANSI)
"
copy of hi-tech04302025,Dimension,Architectural (ANSI),"1:Architectural (ANSI)
"
copy of hi-tech04302025,Dimension,Default - Fraction (ANSI),"1:Default - Fraction (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Hatch,Hatch (ANSI),"1:Hatch (ANSI)
"
copy of hi-tech04302025,Id,Datum ID (ANSI),"1:Datum ID (ANSI)
"
copy of hi-tech04302025,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
copy of hi-tech04302025,DatumTarget,Datum Target (ANSI),"1:Datum Target (ANSI)
"
copy of hi-tech04302025,FeatureControlFrame,Feature Control Frame (ANSI),1:Feature Control Frame (ANSI) 
copy of hi-tech04302025,WeldBead,Weld Bead Recovery (ANSI),"1:Weld Bead Recovery (ANSI)
"
copy of hi-tech04302025,Weld,Weld Symbol (ANSI),"1:Weld Symbol (ANSI)
"
copy of hi-tech04302025,SurfaceTexture,Surface Texture (ANSI),"1:Surface Texture (ANSI)
"
copy of hi-tech04302025,Balloon,Balloon (ANSI),"1:Balloon (ANSI)
"
copy of hi-tech04302025,Leader,Large (ANSI),"1:Large (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Leader,Datum (ANSI),"1:Datum (ANSI)
"
copy of hi-tech04302025,Leader,Alternate (ANSI),"1:Alternate (ANSI)
"
copy of hi-tech04302025,ObjectDefaults,Object Defaults (ANSI),"1:Object Defaults (ANSI)
"
copy of hi-tech04302025,Standard,Copy of HI-TECH04302025,"1:Copy of HI-TECH04302025
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Alternate (ANSI),"1:Alternate (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Datum (ANSI),"1:Datum (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Datum (ANSI),"1:Datum (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default (ANSI),"1:Default (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,JT STANDARD (ANSI),"1:JT STANDARD (ANSI)
"
hitech default standard (ansi),Text,Note Text_JT,"1:Note Text JT
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI),"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default - mm [in] (ANSI),"1:Default - mm [in] (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Default - mm (ANSI),"1:Default - mm (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Miscellaneous Object (ANSI),"1:Miscellaneous Object (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI),"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI),"1:Note Text (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Datum (ANSI),"1:Datum (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Leader,Alternate (ANSI),"1:Alternate (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),TransitionSymbol,Transition Symbol (Object Defaults (ANSI)),"1:Transition Symbol (Object Defaults (ANSI))
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),EdgeSymbol,Edge Symbol (Object Defaults (ANSI)),"1:Edge Symbol (Object Defaults (ANSI))
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Layers,Break Line (ANSI),"1:Break Line (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
hitech default standard (ansi),Layers,Roll Centerline,"1:Roll Centerline
"
hitech default standard (ansi),CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech default standard (ansi),Layers,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech default standard (ansi),ViewAnnotation,View Annotation (ANSI) Listing,"1:View Annotation (ANSI)
"
hitech default standard (ansi),Layers,Section Line (ANSI),"1:Section Line (ANSI)
"
hitech default standard (ansi),Layers,Visible (ANSI),"1:Visible (ANSI)
"
hitech default standard (ansi),Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
hitech default standard (ansi),Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
hitech default standard (ansi),Table,Table (ANSI),"1:Table (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),ViewAnnotation,View Annotation (ANSI) Listing,"1:View Annotation (ANSI)
"
hitech default standard (ansi),Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
hitech default standard (ansi),Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
hitech default standard (ansi),CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech default standard (ansi),Layers,Work Point (ANSI),"1:Work Point (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Layers,Bend Centerline (ANSI),"1:Bend Centerline (ANSI)
"
hitech default standard (ansi),Layers,Bend Centerline (ANSI),"1:Bend Centerline (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Table,Table (ANSI),"1:Table (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Table,Table (ANSI),"1:Table (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Layers,3D Sketch Geometry (ANSI),"1:3D Sketch Geometry (ANSI)
"
hitech default standard (ansi),Layers,Overlay (ANSI),"1:Overlay (ANSI)
"
hitech default standard (ansi),Text,DEFAULT-ANSI TitleBlock,"1:DEFAULT-ANSI TitleBlock
"
hitech default standard (ansi),Layers,Title (ANSI),"1:Layer2
"
hitech default standard (ansi),Layers,Title (ANSI),"1:Layer2
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Layers,Border (ANSI),"1:Layer1
"
hitech default standard (ansi),Layers,Border (ANSI),"1:Layer1
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Layers,Sketch Geometry (ANSI),"1:Sketch Geometry (ANSI)
"
hitech default standard (ansi),Hatch,Hatch (ANSI),"1:Hatch (ANSI)
"
hitech default standard (ansi),Layers,Hatch (ANSI),"1:Hatch (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Layers,Sketch Geometry (ANSI),"1:Sketch Geometry (ANSI)
"
hitech default standard (ansi),Hatch,Hatch (ANSI),"1:Hatch (ANSI)
"
hitech default standard (ansi),Layers,Hatch (ANSI),"1:Hatch (ANSI)
"
hitech default standard (ansi),CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech default standard (ansi),Layers,Work Point (ANSI),"1:Work Point (ANSI)
"
hitech default standard (ansi),CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech default standard (ansi),Layers,Work Axis (ANSI),"1:Work Axis (ANSI)
"
hitech default standard (ansi),CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech default standard (ansi),Layers,Work Plane (ANSI),"1:Work Plane (ANSI)
"
hitech default standard (ansi),Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Layers,Tweak Trail (ANSI),"1:Tweak Trail (ANSI)
"
hitech default standard (ansi),Layers,Break Line (ANSI),"1:Break Line (ANSI)
"
hitech default standard (ansi),Layers,Break Line (ANSI),"1:Break Line (ANSI)
"
hitech default standard (ansi),ViewAnnotation,View Annotation (ANSI) Listing,"1:View Annotation (ANSI)
"
hitech default standard (ansi),Layers,Section Line (ANSI),"1:Section Line (ANSI)
"
hitech default standard (ansi),ViewAnnotation,View Annotation (ANSI) Listing,"1:View Annotation (ANSI)
"
hitech default standard (ansi),Layers,Detail Boundary (ANSI),"1:Detail Boundary (ANSI)
"
hitech default standard (ansi),Layers,Reference (ANSI),"1:Reference (ANSI)
"
hitech default standard (ansi),Layers,Bend Extent (ANSI),"1:Bend Extent (ANSI)
"
hitech default standard (ansi),Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
hitech default standard (ansi),Layers,Hidden (ANSI),"1:Hidden (ANSI)
"
hitech default standard (ansi),Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
hitech default standard (ansi),Layers,Hidden (ANSI),"1:Hidden (ANSI)
"
hitech default standard (ansi),Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
hitech default standard (ansi),Layers,Visible (ANSI),"1:Visible (ANSI)
"
hitech default standard (ansi),Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
hitech default standard (ansi),Layers,Visible (ANSI),"1:Visible (ANSI)
"
hitech default standard (ansi),WeldBead,Weld Bead Recovery (ANSI),"1:Weld Bead Recovery (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),WeldBead,Weld Bead Recovery (ANSI),"1:Weld Bead Recovery (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech default standard (ansi),Layers,Centerline (ANSI),"1:Centerline (ANSI)
"
hitech default standard (ansi),CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech default standard (ansi),Layers,Center Mark (ANSI),"1:Center Mark (ANSI)
"
hitech default standard (ansi),RevisionTable,Revision Table (ANSI),"1:Revision Table_Note Text (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),PartsList,Parts List (ANSI),"1:Parts List (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),HoleTable,Hole Table (ANSI),"1:Hole Table (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),DatumTarget,Datum Target (ANSI),"1:Datum Target (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),RevisionTable,Revision Table (ANSI),"1:Revision Table_Note Text (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Balloon,Balloon (ANSI),"1:Balloon (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Id,Datum ID (ANSI),"1:Datum ID (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Id,Datum ID (ANSI),"1:Datum ID (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),FeatureControlFrame,Feature Control Frame (ANSI),1:Feature Control Frame (ANSI) 
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Weld,Weld Symbol (ANSI),"1:Weld Symbol (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),SurfaceTexture,Surface Texture (ANSI),"1:Surface Texture (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Leader,General (ANSI),"1:General (ANSI)
"
hitech default standard (ansi),Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
hitech default standard (ansi),Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
hitech default standard (ansi),Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
hitech default standard (ansi),TransitionSymbol,Transition Symbol (Object Defaults (ANSI)),"1:Transition Symbol (Object Defaults (ANSI))
"
hitech default standard (ansi),EdgeSymbol,Edge Symbol (Object Defaults (ANSI)),"1:Edge Symbol (Object Defaults (ANSI))
"
hitech default standard (ansi),ViewAnnotation,View Annotation (Default Standard (ANSI)),"1:View Annotation (Default Standard (ANSI))
"
hitech default standard (ansi),RevisionTable,Revision Table (ANSI),"1:Revision Table_Note Text (ANSI)
"
hitech default standard (ansi),Table,Table (ANSI),"1:Table (ANSI)
"
hitech default standard (ansi),HoleTable,Punch Table (ANSI),"1:Punch Table (ANSI)
"
hitech default standard (ansi),HoleTable,Hole Table (ANSI),"1:Hole Table (ANSI)
"
hitech default standard (ansi),Layers,Overlay (ANSI),"1:Overlay (ANSI)
"
hitech default standard (ansi),Layers,3D Sketch Geometry (ANSI),"1:3D Sketch Geometry (ANSI)
"
hitech default standard (ansi),Layers,Title (ANSI),"1:Layer2
"
hitech default standard (ansi),Layers,Border (ANSI),"1:Layer1
"
hitech default standard (ansi),Layers,Work Point (ANSI),"1:Work Point (ANSI)
"
hitech default standard (ansi),Layers,Work Plane (ANSI),"1:Work Plane (ANSI)
"
hitech default standard (ansi),Layers,Work Axis (ANSI),"1:Work Axis (ANSI)
"
hitech default standard (ansi),Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
hitech default standard (ansi),Layers,Visible (ANSI),"1:Visible (ANSI)
"
hitech default standard (ansi),Layers,Tweak Trail (ANSI),"1:Tweak Trail (ANSI)
"
hitech default standard (ansi),Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
hitech default standard (ansi),Layers,Sketch Geometry (ANSI),"1:Sketch Geometry (ANSI)
"
hitech default standard (ansi),Layers,Section Line (ANSI),"1:Section Line (ANSI)
"
hitech default standard (ansi),Layers,Reference (ANSI),"1:Reference (ANSI)
"
hitech default standard (ansi),Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
